"ARILINE_ICAO_CODE";"ARILINE_NAME";"ARILINE_CALL_SIGN";"AIRLINE_COUNTRY";"FLIGHT_CODE";"AIRPORT_FROM_IATA_CODE";"AIRPORT_FROM_NAME";"AIRPORT_FROM_LOCATION";"AIRPORT_TO_IATA_CODE";"AIRPORT_TO_NAME";"AIRPORT_TO_LOCATION";"FLIGHT_DISTANCE";"PILOT_NAME";"PILOT_SURNAME";"COPILOT_NAME";"COPILOT_SURNAME";"PASSENGER_FIRST_NAME";"PASSENGER_LAST_NAME";"PASSENGER_COUNTRY";"TRAVEL_CLASS";"TICKET_CODE";"TICKET_PRICE"
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Lex";"Stiles";"Slovakia";"ECONOMY";"URG208/345";828
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Luis";"Atkinson";"Poland";"ECONOMY";"URG208/349";828
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Luis";"Marlow";"United Kingdom";"BUSINESS";"URG208/361";1408
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Luis";"Vargas";"Japan";"FIRST";"URG208/375";1118
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Nancy";"Russell";"Iceland";"FIRST";"URG208/401";1118
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Neena";"Atkinson";"Brazil";"BUSINESS";"URG208/407";1408
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Shelli";"Fripp";"Slovakia";"ECONOMY";"URG208/441";828
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Shelli";"Mourgos";"Hong Kong";"FIRST";"URG208/451";1118
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Steven";"Vollman";"Iceland";"ECONOMY";"URG208/521";828
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Valli";"Davies";"Belgium";"FIRST";"URG208/526";1118
"URG";"Air Urga";"URGA";"Ukraine";"URG208";"LGW";"London Gatwick Airport";"London, England, United Kingdom";"HAD";"Halmstad Airport";"Halmstad, Sweden";3518;"Peter";"Errazuriz";"John";"Rogers";"Valli";"Philtanker";"Japan";"ECONOMY";"URG208/543";828
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Alexander";"Atkinson";"United Kingdom";"ECONOMY";"URG157/001";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Alexander";"Errazuriz";"Slovakia";"BUSINESS";"URG157/009";1494
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Alexander";"Fripp";"Russia";"ECONOMY";"URG157/011";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Alexander";"Mikkilineni";"Switzerland";"FIRST";"URG157/029";1187
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Bruce";"Nayer";"Ukraine";"BUSINESS";"URG157/075";1494
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Daniel";"Mallin";"United States";"ECONOMY";"URG157/098";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Daniel";"Markle";"Ukraine";"ECONOMY";"URG157/099";879
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Nancy";"Russell";"Iceland";"FIRST";"URG685/401";1133
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Daniel";"Matos";"Switzerland";"ECONOMY";"URG157/101";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"David";"Errazuriz";"United Kingdom";"ECONOMY";"URG157/121";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"David";"Philtanker";"Iceland";"FIRST";"URG157/137";1187
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Den";"Patel";"Belarus";"ECONOMY";"URG157/165";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Diana";"Markle";"India";"ECONOMY";"URG157/186";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Guy";"Olson";"Switzerland";"ECONOMY";"URG157/221";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Ismael";"Ladwig";"United Kingdom";"FIRST";"URG157/241";1187
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"John";"Matos";"Russia";"FIRST";"URG157/275";1187
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Jose Manuel";"Rajs";"Italy";"BUSINESS";"URG157/312";1494
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Lex";"Bissot";"Slovakia";"ECONOMY";"URG157/321";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Lex";"Matos";"Belarus";"BUSINESS";"URG157/333";1494
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Nancy";"Markle";"Switzerland";"ECONOMY";"URG157/389";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Shelli";"Olson";"Belarus";"FIRST";"URG157/453";1187
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Sigal";"Fripp";"Latvia";"ECONOMY";"URG157/470";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Sigal";"Ladwig";"Iceland";"ECONOMY";"URG157/473";879
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Steven";"Vollman";"Iceland";"BUSINESS";"URG157/521";1494
"URG";"Air Urga";"URGA";"Ukraine";"URG157";"JUI";"Juist Airport";"Juist, Lower Saxony, Germany";"BBS";"Blackbushe Airport";"Yateley, Hampshire, England, United Kingdom";3859;"Luis";"Greenberg";"Shanta";"Himuro";"Valli";"Ladwig";"Ukraine";"BUSINESS";"URG157/531";1494
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Alexander";"Fripp";"Russia";"ECONOMY";"URG176/011";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"David";"Gee";"Ukraine";"ECONOMY";"URG176/123";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Diana";"Cambrault";"Slovakia";"ECONOMY";"URG176/177";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Guy";"Davies";"Japan";"FIRST";"URG176/207";1177
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Guy";"Rogers";"Singapore";"ECONOMY";"URG176/226";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Guy";"Vollman";"Japan";"FIRST";"URG176/231";1177
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Ismael";"Nayer";"Slovakia";"ECONOMY";"URG176/249";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Ismael";"Vargas";"Hong Kong";"ECONOMY";"URG176/259";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"John";"Philtanker";"India";"BUSINESS";"URG176/282";1482
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Luis";"Cambrault";"Japan";"ECONOMY";"URG176/351";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Luis";"Fripp";"India";"ECONOMY";"URG176/354";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Luis";"Stiles";"Latvia";"FIRST";"URG176/374";1177
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Nancy";"Mourgos";"Slovakia";"ECONOMY";"URG176/393";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Sigal";"Ladwig";"Iceland";"ECONOMY";"URG176/473";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Sigal";"Markle";"Germany";"ECONOMY";"URG176/476";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Valli";"Fripp";"Italy";"ECONOMY";"URG176/528";872
"URG";"Air Urga";"URGA";"Ukraine";"URG176";"LUZ";"Lublin Airport";"Lublin, Poland";"CAL";"Campbeltown Airport";"Campbeltown, Scotland, United Kingdom";3810;"Mattea";"Smith";"Lisa";"Greene";"Valli";"Nayer";"Russia";"ECONOMY";"URG176/539";872
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Alexander";"Fripp";"Russia";"FIRST";"URG115/011";1608
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Alexander";"Weiss";"Slovakia";"ECONOMY";"URG115/057";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Den";"Fripp";"Swaziland";"ECONOMY";"URG115/151";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Guy";"Olson";"Switzerland";"ECONOMY";"URG115/221";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Ismael";"Nayer";"Slovakia";"BUSINESS";"URG115/249";2025
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Ismael";"Weiss";"Belarus";"ECONOMY";"URG115/261";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"John";"Markle";"Slovakia";"BUSINESS";"URG115/273";2025
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"John";"Patel";"Iceland";"ECONOMY";"URG115/281";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"John";"Philtanker";"India";"FIRST";"URG115/282";1608
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Jose Manuel";"Rajs";"Italy";"ECONOMY";"URG115/312";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Lex";"Fripp";"Poland";"ECONOMY";"URG115/325";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Luis";"Cambrault";"Japan";"BUSINESS";"URG115/351";2025
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Luis";"Marlow";"United Kingdom";"ECONOMY";"URG115/361";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Luis";"Philtanker";"Slovakia";"ECONOMY";"URG115/369";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Nancy";"Davies";"Belarus";"ECONOMY";"URG115/381";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Nancy";"Fripp";"Brazil";"ECONOMY";"URG115/383";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Neena";"Matos";"Romania";"FIRST";"URG115/420";1608
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Shelli";"Mikkilineni";"India";"ECONOMY";"URG115/450";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Shelli";"Olson";"Belarus";"ECONOMY";"URG115/453";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Sigal";"Fripp";"Latvia";"ECONOMY";"URG115/470";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Sigal";"Mourgos";"Italy";"BUSINESS";"URG115/480";2025
"URG";"Air Urga";"URGA";"Ukraine";"URG115";"LPA";"Gran Canaria International Airport";"Las Palmas, Canary Islands, Spain";"CEJ";"Chernihiv Shestovitsa Airport";"Chernihiv, Ukraine";5939;"Karen";"Rajs";"Danielle";"McEwen";"Valli";"Gee";"United Kingdom";"ECONOMY";"URG115/529";1191
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Alexander";"Fripp";"Russia";"ECONOMY";"URG685/011";839
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Alexander";"Stiles";"Thailand";"ECONOMY";"URG685/052";839
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Bruce";"Bissot";"Romania";"ECONOMY";"URG685/060";839
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"David";"Landry";"Sweden";"FIRST";"URG685/126";1133
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Den";"Patel";"Belarus";"ECONOMY";"URG685/165";839
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Den";"Rajs";"Brazil";"BUSINESS";"URG685/167";1426
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Diana";"Fripp";"Romania";"FIRST";"URG685/180";1133
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Diana";"Vargas";"Slovakia";"BUSINESS";"URG685/201";1426
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Guy";"Davies";"Japan";"ECONOMY";"URG685/207";839
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Shelli";"Olson";"Belarus";"ECONOMY";"URG685/453";839
"URG";"Air Urga";"URGA";"Ukraine";"URG685";"IGS";"Ingolstadt Manching Airport";"Ingolstadt, Germany";"BRN";"Bern Airport";"Bern, Switzerland";3596;"Jack";"Bates";"Mattea";"Smith";"Sigal";"Seo";"Slovakia";"ECONOMY";"URG685/489";839
"WZZ";"Wizz Air";"WIZZAIR";"Hungary";"WZZ832";"NDY";"Sanday Airport";"Sanday, Scotland, United Kingdom";"BXO";"Buochs Airport";"Buochs, Switzerland";5612;"Nancy";"Hunold";"Joshua";"Gee";"Alexander";"Cambrault";"Sweden";"ECONOMY";"WZZ832/006";1142
"WZZ";"Wizz Air";"WIZZAIR";"Hungary";"WZZ832";"NDY";"Sanday Airport";"Sanday, Scotland, United Kingdom";"BXO";"Buochs Airport";"Buochs, Switzerland";5612;"Nancy";"Hunold";"Joshua";"Gee";"Alexander";"Marlow";"United States";"FIRST";"WZZ832/026";1542
"WZZ";"Wizz Air";"WIZZAIR";"Hungary";"WZZ832";"NDY";"Sanday Airport";"Sanday, Scotland, United Kingdom";"BXO";"Buochs Airport";"Buochs, Switzerland";5612;"Nancy";"Hunold";"Joshua";"Gee";"Alexander";"Mikkilineni";"Switzerland";"ECONOMY";"WZZ832/029";1142
